target_smiles,ref_smiles,target_diff,ref_diff
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(OC)c4)cc13)N(C)S(=O)(=O)CC2,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]CCC(F)(F)F)cc13)N(C)S(=O)(=O)CC2,"([('Ether', 1, [(30,)]), ('Benzene', 1, [(25, 26, 27, 28, 29, 32)])], [])","([('Trifluoromethyl', 1, [(27, 26, 28, 29)])], [])"
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(OC)c4)cc13)N(C)S(=O)(=O)CC2,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]Cc4cccc(OC)c4)cc13)N(C)S(=O)(=O)C2,"([], [('C1 alkane', 1, [(40,)])])","([], [])"
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(OC)c4)cc13)N(C)S(=O)(=O)CC2,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]C4CCCCC4)cc13)N(C)S(=O)(=O)CC2,"([('Ether', 1, [(30,)]), ('Benzene', 1, [(25, 26, 27, 28, 29, 32)])], [('C1 alkane', 1, [(31,)])])","([], [('C5 alkane', 1, [(25, 26, 27, 28, 29)])])"
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(OC)c4)cc13)N(C)S(=O)(=O)CC2,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(OC)c4)cc13)NS(=O)(=O)CC2,"([], [('C1 alkane', 1, [(36,)])])","([], [])"
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(OC)c4)cc13)N(C)S(=O)(=O)CC2,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]C4CCOCC4)cc13)N(C)S(=O)(=O)CC2,"([('Ether', 1, [(30,)]), ('Benzene', 1, [(25, 26, 27, 28, 29, 32)])], [('C1 alkane', 2, [(24,), (31,)])])","([('tetrahydropyran', 1, [(24, 25, 26, 27, 28, 29)])], [])"
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(OC)c4)cc13)N(C)S(=O)(=O)CC2,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]C)cc13)N(C)S(=O)(=O)CC2,"([('Ether', 1, [(30,)]), ('Benzene', 1, [(25, 26, 27, 28, 29, 32)])], [('C1 alkane', 1, [(31,)])])","([], [])"
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(OC)c4)cc13)N(C)S(=O)(=O)CC2,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]C4CC4)cc13)N(C)S(=O)(=O)CC2,"([('Ether', 1, [(30,)]), ('Benzene', 1, [(25, 26, 27, 28, 29, 32)])], [('C1 alkane', 1, [(31,)])])","([], [('C2 alkane', 1, [(25, 26)])])"
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(OC)c4)cc13)N(C)S(=O)(=O)CC2,CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]C(C)CC)cc13)N(C)S(=O)(=O)CC2,"([('Ether', 1, [(30,)]), ('Benzene', 1, [(25, 26, 27, 28, 29, 32)])], [])","([], [('C2 alkane', 1, [(26, 27)])])"
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(OC)c4)cc13)N(C)S(=O)(=O)CC2,CC[NH2+]CC(O)C(Cc1ccccc1)NC(=O)c1cc2c3c(c1)c(CC)cn3CCS(=O)(=O)N2C,"([('Ether', 1, [(30,)]), ('Benzene', 1, [(25, 26, 27, 28, 29, 32)])], [])","([], [])"
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(OC)c4)cc13)N(C)S(=O)(=O)CC2,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)[C@H](O)C[NH2+]CCF)cc13)N(C)S(=O)(=O)CC2,"([('Ether', 1, [(30,)]), ('Benzene', 1, [(25, 26, 27, 28, 29, 32)])], [])","([('Fluoride', 1, [(26,)])], [])"
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(OC)c4)cc13)N(C)S(=O)(=O)CC2,C#CC[NH2+]C[C@@H](O)C(Cc1ccccc1)NC(=O)c1cc2c3c(c1)c(CC)cn3CCS(=O)(=O)N2C,"([('Ether', 1, [(30,)]), ('Benzene', 1, [(25, 26, 27, 28, 29, 32)])], [('C1 alkane', 1, [(31,)])])","([('Alkyne', 1, [(0, 1)])], [])"
CCOC[C@@H](Oc1cc(C[C@@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,CC(C)(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)C2O)c1,"([('Ether', 1, [(2,)])], [('C2 alkane', 1, [(0, 1)]), ('C1 alkane', 1, [(3,)])])","([('Trifluoromethyl', 1, [(33, 32, 34, 35)])], [])"
CCOC[C@@H](Oc1cc(C[C@@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,COC[C@@H](Oc1cc(CC2CS(=O)(=O)CC([NH2+]Cc3cccc(C(C)(C)C)c3)C2O)cc(F)c1N)C(F)(F)F,"([], [('C1 alkane', 1, [(0,)])])","([], [])"
CCOC[C@@H](Oc1cc(C[C@@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,CC(C)(O)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)C2O)c1,"([('Ether', 1, [(2,)])], [('C2 alkane', 1, [(0, 1)]), ('C1 alkane', 2, [(3,), (25,)])])","([('Hydroxy', 1, [(3,)]), ('Trifluoromethyl', 1, [(33, 32, 34, 35)])], [])"
CCOC[C@@H](Oc1cc(C[C@@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,C[C@@H](Oc1cc(CC2CS(=O)(=O)CC([NH2+]Cc3cccc(C(C)(C)C)c3)C2O)cc(F)c1N)C(F)(F)F,"([('Ether', 1, [(2,)])], [('C2 alkane', 1, [(0, 1)])])","([], [])"
CCOC[C@@H](Oc1cc(C[C@@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,COCCOC[C@@H](Oc1cc(CC2CS(=O)(=O)CC([NH2+]Cc3cccc(C(C)(C)C)c3)C2O)cc(F)c1N)C(F)(F)F,"([], [])","([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])"
CCOC[C@@H](Oc1cc(C[C@@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,CC(C)(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OCC(F)F)c3)C2O)c1,"([('Ether', 1, [(2,)]), ('Trifluoromethyl', 1, [(37, 36, 38, 39)])], [('C2 alkane', 1, [(0, 1)])])","([('Fluoride', 2, [(29,), (30,)])], [])"
CCOC[C@@H](Oc1cc(C[C@@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,CC(C)(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OCC(F)(F)F)c3)C2O)c1,"([('Ether', 1, [(2,)])], [('C2 alkane', 1, [(0, 1)]), ('C1 alkane', 1, [(3,)])])","([], [])"
CCOC[C@@H](Oc1cc(C[C@@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,CC(C)(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OC4CCC4)c3)C2O)c1,"([('Ether', 1, [(2,)]), ('Trifluoromethyl', 1, [(37, 36, 38, 39)])], [('C2 alkane', 1, [(0, 1)]), ('C1 alkane', 1, [(3,)])])","([], [('C3 alkane', 1, [(28, 29, 30)])])"
CCOC[C@@H](Oc1cc(C[C@@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,CCOc1cc(CC2CS(=O)(=O)CC([NH2+]Cc3cccc(C(C)(C)C)c3)C2O)cc(F)c1N,"([('Ether', 1, [(2,)]), ('Trifluoromethyl', 1, [(37, 36, 38, 39)])], [('C2 alkane', 1, [(0, 1)])])","([], [])"
CCOC[C@@H](Oc1cc(C[C@@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,CC(C)(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OC4COC4)c3)C2O)c1,"([('Ether', 1, [(2,)]), ('Trifluoromethyl', 1, [(37, 36, 38, 39)])], [('C2 alkane', 2, [(0, 1), (3, 4)])])","([('oxetane', 1, [(27, 28, 29, 30)])], [])"
CCOC[C@@H](Oc1cc(C[C@@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,CC(C)(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OCCF)c3)C2O)c1,"([('Ether', 1, [(2,)]), ('Trifluoromethyl', 1, [(37, 36, 38, 39)])], [('C2 alkane', 1, [(0, 1)])])","([('Fluoride', 1, [(29,)])], [])"
CCOC[C@@H](Oc1cc(C[C@@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,CC(C)Oc1cc(CC2CS(=O)(=O)CC([NH2+]Cc3cccc(C(C)(C)C)c3)C2O)cc(F)c1N,"([('Ether', 1, [(2,)]), ('Trifluoromethyl', 1, [(37, 36, 38, 39)])], [('C2 alkane', 1, [(0, 1)])])","([], [('C1 alkane', 1, [(0,)])])"
CCOC[C@@H](Oc1cc(C[C@@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,CCCOc1cc(CC2CS(=O)(=O)CC([NH2+]Cc3cccc(C(C)(C)C)c3)C2O)cc(F)c1N,"([('Ether', 1, [(2,)]), ('Trifluoromethyl', 1, [(37, 36, 38, 39)])], [('C1 alkane', 1, [(0,)])])","([], [])"
CCOC[C@@H](Oc1cc(C[C@@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,CC(C)(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OCCC(F)(F)F)c3)C2O)c1,"([('Ether', 1, [(2,)])], [('C2 alkane', 1, [(0, 1)])])","([], [])"
CCOC[C@@H](Oc1cc(C[C@@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,COC(Cc1cc(CC2CS(=O)(=O)CC([NH2+]Cc3cccc(C(C)(C)C)c3)C2O)cc(F)c1N)C(F)(F)F,"([('Ether', 1, [(2,)])], [('C2 alkane', 1, [(0, 1)])])","([], [('C1 alkane', 1, [(0,)])])"
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(C(F)(F)F)c4)cc13)N(C)S(=O)(=O)CC2,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]C(C)(C)CCCC(C)C)cc13)N(C)S(=O)(=O)CC2,"([('Trifluoromethyl', 1, [(31, 30, 32, 33)]), ('Benzene', 1, [(25, 26, 27, 28, 29, 34)])], [])","([], [('C1 alkane', 2, [(25,), (26,)]), ('C6 alkane', 1, [(27, 28, 29, 30, 31, 32)])])"
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(C(F)(F)F)c4)cc13)N(C)S(=O)(=O)CC2,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]CCC(F)(F)F)cc13)N(C)S(=O)(=O)CC2,"([('Benzene', 1, [(25, 26, 27, 28, 29, 34)])], [])","([], [('C1 alkane', 1, [(25,)])])"
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(C(F)(F)F)c4)cc13)N(C)S(=O)(=O)CC2,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(C(F)(F)F)c4)cc13)OS(=O)(=O)CC2,"([('Sulfonamide', 1, [(39, 40, 41, 37)])], [('C1 alkane', 1, [(38,)])])","([('Sulfonic ester', 1, [(38, 39, 40, 37)])], [])"
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(C(F)(F)F)c4)cc13)N(C)S(=O)(=O)CC2,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]Cc4cccc(OC)c4)cc13)N(C)S(=O)(=O)C2,"([('Trifluoromethyl', 1, [(31, 30, 32, 33)])], [('C1 alkane', 1, [(42,)])])","([('Ether', 1, [(30,)])], [('C1 alkane', 1, [(31,)])])"
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(C(F)(F)F)c4)cc13)N(C)S(=O)(=O)CC2,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]C)cc13)N(C)S(=O)(=O)CC2,"([('Trifluoromethyl', 1, [(31, 30, 32, 33)]), ('Benzene', 1, [(25, 26, 27, 28, 29, 34)])], [])","([], [])"
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(C(F)(F)F)c4)cc13)N(C)S(=O)(=O)CC2,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]C4CC4)cc13)N(C)S(=O)(=O)CC2,"([('Trifluoromethyl', 1, [(31, 30, 32, 33)]), ('Benzene', 1, [(25, 26, 27, 28, 29, 34)])], [])","([], [('C2 alkane', 1, [(25, 26)])])"
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(C(F)(F)F)c4)cc13)N(C)S(=O)(=O)CC2,CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]C(C)CC)cc13)N(C)S(=O)(=O)CC2,"([('Trifluoromethyl', 1, [(31, 30, 32, 33)]), ('Benzene', 1, [(25, 26, 27, 28, 29, 34)])], [])","([], [('C1 alkane', 1, [(25,)]), ('C2 alkane', 1, [(26, 27)])])"
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(C(F)(F)F)c4)cc13)N(C)S(=O)(=O)CC2,CCc1cn(C)c2c(N3CCCC3=O)cc(C(=O)NC(Cc3ccccc3)C(O)C[NH2+]Cc3cccc(C(F)(F)F)c3)cc12,"([('Sulfonamide', 1, [(39, 40, 41, 37)])], [('C1 alkane', 2, [(42,), (38,)])])","([('Lactam', 1, [(12, 13, 8)]), ('pyrrolidine', 1, [(10, 11, 12, 8, 9)])], [])"
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(C(F)(F)F)c4)cc13)N(C)S(=O)(=O)CC2,CC[NH2+]CC(O)C(Cc1ccccc1)NC(=O)c1cc2c3c(c1)c(CC)cn3CCS(=O)(=O)N2C,"([('Trifluoromethyl', 1, [(31, 30, 32, 33)]), ('Benzene', 1, [(25, 26, 27, 28, 29, 34)])], [])","([], [('C1 alkane', 1, [(0,)])])"
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(C(F)(F)F)c4)cc13)N(C)S(=O)(=O)CC2,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)[C@H](O)C[NH2+]CCF)cc13)N(C)S(=O)(=O)CC2,"([('Trifluoromethyl', 1, [(31, 30, 32, 33)]), ('Benzene', 1, [(25, 26, 27, 28, 29, 34)])], [])","([('Fluoride', 1, [(26,)])], [('C1 alkane', 1, [(25,)])])"
CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(C(F)(F)F)c4)cc13)N(C)S(=O)(=O)CC2,C#CC[NH2+]C[C@@H](O)C(Cc1ccccc1)NC(=O)c1cc2c3c(c1)c(CC)cn3CCS(=O)(=O)N2C,"([('Trifluoromethyl', 1, [(31, 30, 32, 33)]), ('Benzene', 1, [(25, 26, 27, 28, 29, 34)])], [])","([('Alkyne', 1, [(0, 1)])], [])"
CC(C)(C)c1cccc(C[NH2+][C@H]2CS(=O)C[C@@H](Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)[C@@H]2O)c1,COC[C@@H](Oc1cc(C[C@@H]2CS(=O)C[C@H]([NH2+]Cc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,"([('Trifluoromethyl', 1, [(32, 31, 33, 34)])], [])","([('Ether', 1, [(1,)])], [('C1 alkane', 2, [(0,), (2,)])])"
CC(C)(C)c1cccc(C[NH2+][C@H]2CS(=O)C[C@@H](Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)[C@@H]2O)c1,CC(C)(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)C2O)c1,"([], [])","([('Sulfonyl', 1, [(13, 14, 15)])], [])"
CC(C)(C)c1cccc(C[NH2+][C@H]2CS(=O)C[C@@H](Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)[C@@H]2O)c1,CC(C)(O)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)C2O)c1,"([], [('C1 alkane', 1, [(0,)])])","([('Hydroxy', 1, [(3,)]), ('Sulfonyl', 1, [(13, 14, 15)])], [])"
CC(C)(C)c1cccc(C[NH2+][C@H]2CS(=O)C[C@@H](Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)[C@@H]2O)c1,CC(C)(CO)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)C2O)c1,"([], [])","([('Hydroxy', 1, [(4,)]), ('Sulfonyl', 1, [(14, 15, 16)])], [])"
CC(C)(C)c1cccc(C[NH2+][C@H]2CS(=O)C[C@@H](Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)[C@@H]2O)c1,C[C@@H](Oc1cc(CC2CS(=O)(=O)CC([NH2+]Cc3cccc(C(C)(C)C)c3)C2O)cc(F)c1N)C(F)(F)F,"([('Trifluoromethyl', 1, [(32, 31, 33, 34)])], [])","([('Sulfonyl', 1, [(9, 10, 11)])], [])"
CC(C)(C)c1cccc(C[NH2+][C@H]2CS(=O)C[C@@H](Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)[C@@H]2O)c1,CC(C)(C)c1cccc(C[NH2+]C2CS(=O)CC(Cc3cc(F)c(N)c(OC(CO)C(F)(F)F)c3)C2O)c1,"([('Trifluoromethyl', 1, [(32, 31, 33, 34)])], [])","([('Hydroxy', 1, [(28,)])], [('C1 alkane', 1, [(27,)])])"
CC(C)(C)c1cccc(C[NH2+][C@H]2CS(=O)C[C@@H](Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)[C@@H]2O)c1,CC(C)(C)c1cccc(C[NH2+]C2CS(=O)CC(Cc3cc(F)c(N)c(OCC(F)(F)F)c3)C2O)c1,"([('Trifluoromethyl', 1, [(32, 31, 33, 34)])], [])","([], [])"
CC(C)(C)c1cccc(C[NH2+][C@H]2CS(=O)C[C@@H](Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)[C@@H]2O)c1,COCC(Oc1cc(CC2CS(=O)CC([NH2+]Cc3cccc(C(C)(C)CO)c3)C2O)cc(F)c1N)C(F)(F)F,"([('Trifluoromethyl', 1, [(28, 27, 29, 30)])], [])","([('Hydroxy', 1, [(26,)]), ('Ether', 1, [(1,)])], [('C1 alkane', 2, [(0,), (2,)])])"
CC(C)(C)c1cccc(C[NH2+][C@H]2CS(=O)C[C@@H](Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)[C@@H]2O)c1,COCC(Oc1cc(CC2CS(=O)CC([NH2+]Cc3cccc(C(C)(C)O)c3)C2O)cc(F)c1N)C(F)(F)F,"([('Trifluoromethyl', 1, [(32, 31, 33, 34)])], [('C1 alkane', 1, [(0,)])])","([('Hydroxy', 1, [(25,)]), ('Ether', 1, [(1,)])], [('C1 alkane', 2, [(0,), (2,)])])"
