target_smiles,ref_smiles,target_diff,ref_diff
"CC1(O)CC1","CC1(O)CCCC1","([], [])","([], [('C2 alkane', 1, [(3, 4)])])"
"O=C1CCC1","O=C1CCCC1","([], [])","([], [('C1 alkane', 1, [(2,)])])"
"O=C1CCC1","O=C1CCCC(=O)CC1","([], [])","([('Ketone', 1, [(1, 0)])], [('C2 alkane', 1, [(7, 8)])])"
"O=C1CNC1","O=C1CNCC(=O)C1","([('azetidine', 1, [(1, 2, 3, 4)])], [])","([('Ketone', 1, [(1, 0)]), ('piperidine', 1, [(7, 5, 4, 3, 2, 1)])], [])"
"O=C1CNC1","O=C1CCC(=O)CNC1","([('azetidine', 1, [(1, 2, 3, 4)])], [])","([('Amine', 1, [(7,)]), ('Ketone', 1, [(4, 5)])], [('C2 alkane', 1, [(2, 3)])])"
"CC1CCC1","CC1CCCC1","([], [])","([], [('C1 alkane', 1, [(2,)])])"
"CC1CCC1","C[C@@H]1CCC[C@H](C)C1","([], [])","([], [('C3 alkane', 1, [(0, 1, 7)])])"
"CC1CCC1","C[C@@H]1CCC[C@H](C)CC1","([], [])","([], [('C4 alkane', 1, [(0, 1, 7, 8)])])"
"OC1CCC1","OC1CCCC1","([], [])","([], [('C1 alkane', 1, [(2,)])])"
"OC1CCC1","O[C@@H]1CCC[C@H](O)CC1","([], [])","([('Hydroxy', 1, [(0,)])], [('C3 alkane', 1, [(1, 8, 7)])])"
"OC1COC1","O[C@@H]1COC[C@H](O)C1","([('oxetane', 1, [(1, 2, 3, 4)])], [])","([('Hydroxy', 1, [(0,)]), ('tetrahydropyran', 1, [(7, 5, 4, 3, 2, 1)])], [])"
"OC1COC1","O[C@@H]1CC[C@H](O)COC1","([('oxetane', 1, [(1, 2, 3, 4)])], [])","([('Hydroxy', 1, [(5,)]), ('oxepane', 1, [(2, 3, 4, 6, 7, 8, 1)])], [])"
"C#CC#CC","C#CC#CC#CC","([], [])","([('Alkyne', 1, [(0, 1)])], [])"
"C#CC#CC","C#CC#CC#CC#CC","([], [])","([('Alkyne', 2, [(0, 1), (2, 3)])], [])"
"CC#CC#N","CC#CC#CC#N","([], [])","([('Alkyne', 1, [(1, 2)])], [])"
"CC#CC#N","CC#CC#CC#CC#N","([], [])","([('Alkyne', 2, [(1, 2), (3, 4)])], [])"
"CCCCC","CCCCCC","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCCCO","CCCCCO","([], [])","([], [('C1 alkane', 1, [(0,)])])"
"CCCCO","CCCCCCO","([], [])","([], [('C2 alkane', 1, [(0, 1)])])"
"CCCCO","CCCCCCCO","([], [])","([], [('C3 alkane', 1, [(0, 1, 2)])])"
"CCCCO","CCCCCCCCO","([], [])","([], [('C4 alkane', 1, [(0, 1, 2, 3)])])"
"C#CC1CC1","C#CC1CCC1","([], [])","([], [('C1 alkane', 1, [(3,)])])"
"C#CC1CC1","C#CC1CCCC1","([], [])","([], [('C2 alkane', 1, [(3, 4)])])"
"C#CC1CC1","C#C[C@H]1CC[C@H](C#C)C1","([], [])","([('Alkyne', 1, [(0, 1)])], [('C2 alkane', 1, [(2, 8)])])"
"N#CC1CC1","N#CC1CCC1","([], [])","([], [('C1 alkane', 1, [(3,)])])"
"N#CC1CC1","N#CC1CCCC1","([], [])","([], [('C2 alkane', 1, [(3, 4)])])"
"N#CC1CC1","N#C[C@H]1CC[C@H](C#N)C1","([], [])","([('Nitrile', 1, [(0, 1)])], [('C2 alkane', 1, [(2, 8)])])"
"O=CC1CC1","O=CC1CCC1","([], [])","([], [('C1 alkane', 1, [(3,)])])"
"O=CC1CC1","O=CC1CCCC1","([], [])","([], [('C2 alkane', 1, [(3, 4)])])"
"O=CC1CC1","O=CC1CCCCC1","([], [])","([], [('C3 alkane', 1, [(3, 4, 5)])])"
"O=CC1CC1","O=C[C@H]1CC[C@H](C=O)C1","([], [])","([('Aldehyde', 1, [(1, 0)])], [('C2 alkane', 1, [(2, 8)])])"
"O=CC1CC1","O=CC1CCCCCC1","([], [])","([], [('C4 alkane', 1, [(3, 4, 5, 6)])])"
"O=C[C@H]1CO1","O=C[C@H]1COCO1","([('oxirane', 1, [(2, 3, 4)])], [])","([('1,3-dioxolane', 1, [(2, 3, 4, 5, 6)])], [])"
"O=CN1CC1","O=CN1CCC1","([('aziridine', 1, [(3, 4, 2)])], [])","([('azetidine', 1, [(4, 3, 2, 5)])], [])"
"O=CN1CC1","O=CN1CCCC1","([('aziridine', 1, [(3, 4, 2)])], [])","([('pyrrolidine', 1, [(4, 5, 6, 2, 3)])], [])"
"CCC1CC1","CCC1CCC1","([], [])","([], [('C1 alkane', 1, [(3,)])])"
"CCC1CC1","CCC1CCCC1","([], [])","([], [('C2 alkane', 1, [(3, 4)])])"
"CCC1CC1","CC[C@H]1CC[C@@H](C)CC1","([], [])","([], [('C4 alkane', 1, [(3, 4, 5, 6)])])"
"CCC1CC1","CC[C@H]1CC[C@@H](O)CC1","([], [])","([('Hydroxy', 1, [(6,)])], [('C3 alkane', 1, [(3, 4, 5)])])"
"CCC1CC1","CC[C@@H]1CC[C@H](CC)C1","([], [])","([], [('C4 alkane', 1, [(0, 1, 2, 8)])])"
"COC1CC1","COC1CCC1","([], [])","([], [('C1 alkane', 1, [(3,)])])"
"COC1CC1","COC1CCCC1","([], [])","([], [('C2 alkane', 1, [(3, 4)])])"
"COC1CC1","CO[C@H]1CC[C@@H](C)CC1","([], [])","([], [('C4 alkane', 1, [(3, 4, 5, 6)])])"
"COC1CC1","CO[C@H]1CC[C@H](OC)C1","([], [])","([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)]), ('C2 alkane', 1, [(2, 8)])])"
"OCC1CC1","OCC1CCC1","([], [])","([], [('C1 alkane', 1, [(3,)])])"
"OCC1CC1","OCC1CCCC1","([], [])","([], [('C2 alkane', 1, [(3, 4)])])"
"OCC1CC1","OC[C@H]1CC[C@@H](O)CC1","([], [])","([('Hydroxy', 1, [(6,)])], [('C3 alkane', 1, [(3, 4, 5)])])"
"OCC1CC1","OC[C@@H]1CC[C@H](CO)C1","([], [])","([('Hydroxy', 1, [(0,)])], [('C3 alkane', 1, [(1, 2, 8)])])"
"C1=CCCC1","C1=CCCCC1","([], [])","([], [('C1 alkane', 1, [(2,)])])"
"C1=CCCC1","C1=C\CCC/C=C/C/1","([], [])","([('Alkene', 1, [(0, 1)])], [('C1 alkane', 1, [(7,)])])"
"C1=CCCC1","C1=C\CCC/C=C/CC/1","([], [])","([('Alkene', 1, [(0, 1)])], [('C2 alkane', 1, [(7, 8)])])"
"C1=NCCO1","C1=NCCCO1","([], [])","([], [('C1 alkane', 1, [(4,)])])"
"C1=NCCO1","C1=N/CCOCCO/1","([], [])","([('Ether', 1, [(7,)])], [('C1 alkane', 2, [(0,), (6,)])])"
"C1CCCC1","C1CCCCC1","([], [])","([], [('C1 alkane', 1, [(1,)])])"
"C1CCCC1","C1CCCCCC1","([], [])","([], [('C2 alkane', 1, [(1, 2)])])"
"C1CCCC1","C1CCCCCCC1","([], [])","([], [('C3 alkane', 1, [(1, 2, 3)])])"
"C1CCCC1","C1CCCCCCCC1","([], [])","([], [('C4 alkane', 1, [(0, 1, 2, 3)])])"
"C1CCOC1","C1CCOCC1","([('tetrahydrofuran', 1, [(0, 1, 2, 3, 4)])], [])","([('tetrahydropyran', 1, [(0, 1, 2, 3, 4, 5)])], [])"
"C1CCOC1","C1CCCOCC1","([('tetrahydrofuran', 1, [(0, 1, 2, 3, 4)])], [])","([('oxepane', 1, [(0, 1, 2, 3, 4, 5, 6)])], [])"
"C1CCOC1","C1CCCOCCC1","([('tetrahydrofuran', 1, [(0, 1, 2, 3, 4)])], [])","([('Ether', 1, [(4,)])], [('C7 alkane', 1, [(0, 1, 2, 3, 5, 6, 7)])])"
"C1CCOC1","C1CCOCCOC1","([('tetrahydrofuran', 1, [(0, 1, 2, 3, 4)])], [])","([('Ether', 2, [(3,), (6,)])], [('C6 alkane', 1, [(0, 1, 2, 4, 5, 7)])])"
"C1CCOC1","C1COCCCOC1","([('tetrahydrofuran', 1, [(0, 1, 2, 3, 4)])], [])","([('Ether', 2, [(2,), (6,)])], [('C6 alkane', 1, [(0, 1, 3, 4, 5, 7)])])"
"C1CCOC1","C1CCCCOCCC1","([('tetrahydrofuran', 1, [(0, 1, 2, 3, 4)])], [])","([('Ether', 1, [(5,)])], [('C8 alkane', 1, [(0, 1, 2, 3, 4, 6, 7, 8)])])"
"C1CCOC1","C1CCOCCCOC1","([('tetrahydrofuran', 1, [(0, 1, 2, 3, 4)])], [])","([('Ether', 2, [(3,), (7,)])], [('C7 alkane', 1, [(0, 1, 2, 4, 5, 6, 8)])])"
"C1CCOC1","C1CCOCCOCC1","([('tetrahydrofuran', 1, [(0, 1, 2, 3, 4)])], [])","([('Ether', 2, [(3,), (6,)])], [('C7 alkane', 1, [(0, 1, 2, 4, 5, 7, 8)])])"
"C1COCO1","C1COCOCCO1","([('1,3-dioxolane', 1, [(0, 1, 2, 3, 4)])], [])","([('Ether', 1, [(7,)]), ('Acetal', 1, [(2, 1, 3, 4, 5)])], [('C2 alkane', 1, [(0, 6)])])"
"C1C[C@H]2C[C@@H]12","C1C[C@H]2C[C@@H]1[C@H]1C[C@@H]2C1","([], [])","([], [('C4 alkane', 1, [(0, 1, 2, 3)])])"
"C1C[C@H]2C[C@@H]12","C1C[C@H]2C[C@@H]3C[C@H]2C[C@H]13","([], [])","([], [('C4 alkane', 1, [(0, 1, 2, 3)])])"
"C1C[C@H]2C[C@@H]12","C1C[C@H]2C[C@H]3C[C@H]3C[C@@H]12","([], [])","([], [('C4 alkane', 1, [(0, 1, 2, 8)])])"
"C1C[C@H]2C[C@@H]12","C1C[C@H]2C[C@H]2C[C@H]2C[C@@H]12","([], [])","([], [('C4 alkane', 1, [(1, 2, 3, 4)])])"
"C1O[C@H]2C[C@@H]12","C1O[C@H]2C[C@@H]1[C@H]1C[C@@H]2O1","([], [])","([('oxetane', 1, [(6, 5, 8, 7)]), ('tetrahydropyran', 1, [(3, 2, 7, 8, 5, 4)]), ('oxepane', 1, [(5, 6, 7, 2, 1, 0, 4)])], [])"
"C1O[C@H]2C[C@@H]12","C1[C@@H]2C[C@@H]3OC[C@@H]3C[C@H]12","([('tetrahydrofuran', 1, [(3, 4, 0, 1, 2)])], [])","([('oxetane', 1, [(6, 5, 4, 3)])], [('C5 alkane', 1, [(0, 1, 2, 7, 8)])])"
"C1O[C@H]2C[C@@H]12","C1O[C@H]2C[C@H]3O[C@H]3C[C@@H]12","([('tetrahydrofuran', 1, [(3, 4, 0, 1, 2)])], [])","([('oxetane', 1, [(8, 0, 1, 2)]), ('oxepane', 1, [(2, 8, 7, 6, 5, 4, 3)])], [])"
"C1C[C@H]2O[C@@H]12","C1C[C@H]2O[C@@H]1[C@H]1C[C@@H]2O1","([], [])","([('oxetane', 1, [(6, 5, 8, 7)]), ('tetrahydropyran', 1, [(6, 5, 4, 3, 2, 7)]), ('1,4-dioxane', 1, [(2, 7, 8, 5, 4, 3)]), ('oxepane', 1, [(0, 1, 2, 7, 8, 5, 4)])], [])"
"C1C[C@H]2O[C@@H]12","C1C[C@H]2O[C@@H]3C[C@H]2O[C@H]13","([], [])","([('tetrahydrofuran', 1, [(5, 6, 2, 3, 4)]), ('tetrahydropyran', 2, [(0, 1, 2, 3, 4, 8), (1, 0, 8, 7, 6, 2)]), ('1,4-dioxane', 1, [(2, 6, 7, 8, 4, 3)])], [])"
"C1C[C@H]2O[C@@H]12","C1C[C@H]2O[C@H]3C[C@H]3O[C@@H]12","([('tetrahydrofuran', 1, [(0, 1, 2, 3, 4)])], [])","([('1,4-dioxane', 1, [(2, 8, 7, 6, 4, 3)])], [('C2 alkane', 1, [(0, 1)]), ('C1 alkane', 1, [(5,)])])"
"C1C[C@H]2O[C@@H]12","C1C[C@H]2O[C@H]2C[C@H]2O[C@@H]12","([('tetrahydrofuran', 1, [(0, 1, 2, 3, 4)])], [])","([('oxirane', 2, [(2, 4, 3), (6, 8, 7)])], [('C3 alkane', 1, [(0, 1, 5)])])"
"C/C(CO)=N\O","C/C(C/C(C)=N/O)=N\O","([('Hydroxy', 1, [(3,)])], [])","([('Oxime', 1, [(5, 3, 6)])], [('C1 alkane', 1, [(4,)])])"
"ONC1CCC1","ONC1CCCC1","([], [])","([], [('C1 alkane', 1, [(3,)])])"
"ONC1CCC1","ONC1CCCCC1","([], [])","([], [('C2 alkane', 1, [(3, 4)])])"
"ONC1CCC1","ONC1CCCCCC1","([], [])","([], [('C3 alkane', 1, [(3, 4, 5)])])"
"ONC1COC1","ONC1COCOC1","([('oxetane', 1, [(2, 3, 4, 5)])], [])","([('Acetal', 1, [(4, 3, 5, 6, 7)])], [])"
"ONC1COC1","ONC1COCCOC1","([('oxetane', 1, [(2, 3, 4, 5)])], [])","([('Ether', 2, [(4,), (7,)])], [('C1 alkane', 2, [(3,), (5,)])])"
"CC1(C)CCC1","CC1(C)CCCC1","([], [])","([], [('C1 alkane', 1, [(3,)])])"
"CC1(O)CCC1","CC1(O)CCCC1","([], [])","([], [('C1 alkane', 1, [(3,)])])"
"CC1(O)CCC1","CC1(O)CCCCC1","([], [])","([], [('C2 alkane', 1, [(3, 4)])])"
"CC1(O)CCC1","CC1(O)CCCCCC1","([], [])","([], [('C3 alkane', 1, [(3, 4, 5)])])"
"CC1(O)COC1","C[C@]1(O)COC[C@@]1(C)O","([('Hydroxy', 1, [(2,)]), ('oxetane', 1, [(1, 3, 4, 5)])], [])","([('1,2-Diol', 1, [(2, 1, 6, 8)]), ('tetrahydrofuran', 1, [(1, 6, 5, 4, 3)])], [('C1 alkane', 1, [(7,)])])"
"C[C@H]1CC([NH-])O1","C[C@@H]1O[C@H]([NH-])C[C@H](C)O1","([('oxetane', 1, [(2, 1, 5, 3)])], [])","([('Acetal', 1, [(2, 3, 1, 8, 6)])], [('C1 alkane', 1, [(7,)])])"
"C[C@H]1CC([NH-])O1","C[C@H]1C[C@@H](C)O[C@@H]([NH-])C1","([('oxetane', 1, [(2, 1, 5, 3)])], [])","([('tetrahydropyran', 1, [(1, 2, 3, 5, 6, 8)])], [('C1 alkane', 1, [(0,)])])"
"CC1CC(=O)C1","CC1CC(=O)CC(=O)C1","([], [])","([('Ketone', 1, [(3, 4)])], [('C1 alkane', 1, [(2,)])])"
"CC1CC(=O)C1","C[C@@H]1CC(=O)C[C@H](C)C1","([], [])","([], [('C3 alkane', 1, [(6, 7, 8)])])"
"C[NH+]1CC(=O)C1","C[NH+]1CC(=O)CC(=O)C1","([('azetidine', 1, [(3, 2, 1, 5)])], [])","([('Ketone', 1, [(3, 4)]), ('piperidine', 1, [(5, 3, 2, 1, 8, 6)])], [])"
"O=C1CC(O)C1","O=C1CC(=O)CC(O)C1","([], [])","([('Ketone', 1, [(1, 0)])], [('C1 alkane', 1, [(2,)])])"
"O=C1CC(O)C1","O=C1C[C@@H](O)C[C@@H](O)C1","([], [])","([('Hydroxy', 1, [(4,)])], [('C2 alkane', 1, [(2, 3)])])"
"C[C@H]1C[C@@H](C)C1","C[C@H]1C[C@@H](C)C[C@@H](C)C1","([], [])","([], [('C3 alkane', 1, [(0, 1, 2)])])"
"C[C@@H]1C[C@H](C)O1","C[C@@H]1O[C@H](C)C[C@H](C)O1","([('oxetane', 1, [(2, 1, 5, 3)])], [('C1 alkane', 1, [(4,)])])","([('Acetal', 1, [(2, 3, 1, 8, 6)])], [('C1 alkane', 3, [(4,), (5,), (7,)])])"
"C[C@H]1C[C@@H](O)C1","C[C@@H]1C[C@H](C)C[C@H](O)C1","([], [])","([], [('C3 alkane', 1, [(0, 1, 2)])])"
"C[C@H]1C[C@@H](O)C1","C[C@H]1C[C@@H](O)C[C@@H](O)C1","([], [])","([('Hydroxy', 1, [(4,)])], [('C2 alkane', 1, [(2, 3)])])"
"O[C@H]1C[C@@H](O)C1","O[C@H]1C[C@@H](O)C[C@@H](O)C1","([], [])","([('Hydroxy', 1, [(0,)])], [('C2 alkane', 1, [(1, 8)])])"
"CCC(=O)CO","CCC(=O)CC(=O)CO","([], [])","([('Ketone', 1, [(2, 3)])], [('C1 alkane', 1, [(0,)])])"
"O=C(CO)CO","O=C(CO)CC(=O)CO","([], [])","([('Ketone', 1, [(1, 0)])], [('C1 alkane', 1, [(4,)])])"
"CC(CO)CO","C[C@@H](CO)C[C@@H](C)CO","([], [])","([], [('C2 alkane', 1, [(0, 1)]), ('C1 alkane', 1, [(6,)])])"
"CC[C@@H](C)CO","CC[C@@H](C)C[C@@H](C)CO","([], [])","([], [('C2 alkane', 1, [(0, 1)]), ('C1 alkane', 1, [(3,)])])"
"CC[C@@H](O)CO","CC[C@@H](O)C[C@@H](O)CO","([], [])","([('Hydroxy', 1, [(3,)])], [('C2 alkane', 1, [(0, 1)])])"
"C#CC1(C)CC1","C#CC1(C)CCC1","([], [])","([], [('C1 alkane', 1, [(4,)])])"
"C#CC1(C)CC1","C#CC1(C)CCCC1","([], [])","([], [('C2 alkane', 1, [(4, 5)])])"
"C#CC1(C)CC1","C#CC1(C)CCCCC1","([], [])","([], [('C3 alkane', 1, [(4, 5, 6)])])"
"CC1(C#N)CC1","CC1(C#N)CCC1","([], [])","([], [('C1 alkane', 1, [(4,)])])"
"CC1(C#N)CC1","CC1(C#N)CCCC1","([], [])","([], [('C2 alkane', 1, [(4, 5)])])"
"CC1(C#N)CC1","CC1(C#N)CCCCC1","([], [])","([], [('C3 alkane', 1, [(4, 5, 6)])])"
"N#CC1(N)CC1","N#CC1(N)CCC1","([], [])","([], [('C1 alkane', 1, [(4,)])])"
"N#CC1(N)CC1","N#CC1(N)CCCC1","([], [])","([], [('C2 alkane', 1, [(4, 5)])])"
"N#CC1(N)CC1","N#CC1(N)CCCCC1","([], [])","([], [('C3 alkane', 1, [(4, 5, 6)])])"
"C#CC1(O)CC1","C#CC1(O)CCC1","([], [])","([], [('C1 alkane', 1, [(4,)])])"
"C#CC1(O)CC1","C#CC1(O)CCCC1","([], [])","([], [('C2 alkane', 1, [(4, 5)])])"
"C#CC1(O)CC1","C#CC1(O)CCCCC1","([], [])","([], [('C3 alkane', 1, [(4, 5, 6)])])"
"N#CC1(O)CC1","N#CC1(O)CCC1","([], [])","([], [('C1 alkane', 1, [(4,)])])"
"N#CC1(O)CC1","N#CC1(O)CCCC1","([], [])","([], [('C2 alkane', 1, [(4, 5)])])"
"N#CC1(O)CC1","N#CC1(O)CCCCC1","([], [])","([], [('C3 alkane', 1, [(4, 5, 6)])])"
"CC1(C=O)CC1","CC1(C=O)CCC1","([], [])","([], [('C1 alkane', 1, [(4,)])])"
"CC1(C=O)CC1","CC1(C=O)CCCC1","([], [])","([], [('C2 alkane', 1, [(4, 5)])])"
"O=CC1(O)CC1","O=CC1(O)CCC1","([], [])","([], [('C1 alkane', 1, [(4,)])])"
"O=CC1(O)CC1","O=CC1(O)CCCC1","([], [])","([], [('C2 alkane', 1, [(4, 5)])])"
"CC1(CO)CC1","CC1(CO)CCC1","([], [])","([], [('C1 alkane', 1, [(4,)])])"
"CC1(CO)CC1","CC1(CO)CCCC1","([], [])","([], [('C2 alkane', 1, [(4, 5)])])"
"CC1(CO)CC1","CC1(CO)CCCCC1","([], [])","([], [('C3 alkane', 1, [(4, 5, 6)])])"
"CCC1(C)CC1","CCC1(C)CCC1","([], [])","([], [('C1 alkane', 1, [(4,)])])"
"CCC1(C)CC1","CCC1(C)CCCC1","([], [])","([], [('C2 alkane', 1, [(4, 5)])])"
"CCC1(O)CC1","CCC1(O)CCC1","([], [])","([], [('C1 alkane', 1, [(4,)])])"
"CCC1(O)CC1","CCC1(O)CCCC1","([], [])","([], [('C2 alkane', 1, [(4, 5)])])"
"CCC1(O)CC1","CCC1(O)CCCCC1","([], [])","([], [('C3 alkane', 1, [(4, 5, 6)])])"
"COC1(C)CC1","COC1(C)CCC1","([], [])","([], [('C1 alkane', 1, [(4,)])])"
"COC1(C)CC1","COC1(C)CCCC1","([], [])","([], [('C2 alkane', 1, [(4, 5)])])"
"OCC1(O)CC1","OCC1(O)CCC1","([], [])","([], [('C1 alkane', 1, [(4,)])])"
"OCC1(O)CC1","OCC1(O)CCCC1","([], [])","([], [('C2 alkane', 1, [(4, 5)])])"
"C[C@H]1COC1[NH-]","C[C@@H]1C([NH-])OC[C@@H]1C","([('oxetane', 1, [(1, 2, 3, 4)])], [])","([('tetrahydrofuran', 1, [(1, 6, 5, 4, 2)])], [('C1 alkane', 1, [(7,)])])"
"[NH-]C1OC[C@@H]1O","[NH-]C1OC[C@H](O)[C@@H]1O","([('Hydroxy', 1, [(5,)]), ('oxetane', 1, [(4, 3, 2, 1)])], [])","([('1,2-Diol', 1, [(5, 4, 6, 7)]), ('tetrahydrofuran', 1, [(4, 6, 1, 2, 3)])], [])"
"C[C@H]1OC[C@H]1O","C[C@@H]1[C@H](O)CO[C@@H]1C","([('oxetane', 1, [(4, 3, 2, 1)])], [])","([('tetrahydrofuran', 1, [(1, 2, 4, 5, 6)])], [('C1 alkane', 1, [(7,)])])"
"C[C@H]1OC[C@H]1O","C[C@H]1OC[C@@H](O)[C@H]1O","([('Hydroxy', 1, [(5,)]), ('oxetane', 1, [(4, 3, 2, 1)])], [])","([('1,2-Diol', 1, [(5, 4, 6, 7)]), ('tetrahydrofuran', 1, [(4, 6, 1, 2, 3)])], [])"
"O=C1CC=CC1","O=C1CC=CC=CC1","([], [])","([('Alkene', 1, [(3, 4)])], [])"
"O=C1CC=CC1","O=C1CC=CCC(=O)C1","([], [])","([('Ketone', 1, [(6, 7)])], [('C1 alkane', 1, [(5,)])])"
"O=C1CC=CC1","O=C1C/C=C\C/C=C/C1","([], [])","([('Alkene', 1, [(3, 4)])], [('C1 alkane', 1, [(2,)])])"
"O=C1CC=CN1","O=C1C/C=C\C/C=C/N1","([('2-pyrroline', 1, [(3, 4, 5, 1, 2)])], [])","([('Alkene', 2, [(3, 4), (6, 7)])], [('C1 alkane', 1, [(2,)])])"
"O=C1C=CCN1","O=C1/C=C/C/C=C\CN1","([('3-pyrroline', 1, [(2, 3, 4, 5, 1)])], [])","([('Alkene', 2, [(2, 3), (5, 6)])], [('C1 alkane', 1, [(4,)])])"
"[NH-]C1CCCO1","[NH-][C@H]1CCCCO1","([('tetrahydrofuran', 1, [(2, 3, 4, 5, 1)])], [])","([('tetrahydropyran', 1, [(3, 2, 1, 6, 5, 4)])], [])"
"[NH-]C1CCCO1","[NH-][C@@H]1CCCCCO1","([('tetrahydrofuran', 1, [(2, 3, 4, 5, 1)])], [])","([('oxepane', 1, [(3, 4, 5, 6, 7, 1, 2)])], [])"
"[NH-]C1CCCO1","[NH-]C1CCCCCCO1","([('tetrahydrofuran', 1, [(2, 3, 4, 5, 1)])], [])","([('Ether', 1, [(8,)])], [('C3 alkane', 1, [(2, 3, 4)])])"
"[NH-]C1COCO1","[NH-][C@@H]1COCCOCO1","([('1,3-dioxolane', 1, [(1, 2, 3, 4, 5)])], [])","([('Ether', 1, [(3,)]), ('Acetal', 1, [(6, 5, 7, 8, 1)])], [('C2 alkane', 1, [(2, 4)])])"
"[NH-]C1OCCO1","[NH-]C1OCCCO1","([('1,3-dioxolane', 1, [(3, 4, 5, 1, 2)])], [])","([('Ether', 2, [(2,), (6,)])], [('C1 alkane', 1, [(3,)])])"
"[NH-]C1OCCO1","[NH-]C1OCCCCO1","([('1,3-dioxolane', 1, [(3, 4, 5, 1, 2)])], [])","([('Ether', 2, [(2,), (7,)])], [('C2 alkane', 1, [(3, 4)])])"
"[NH-]C1OCCO1","[NH-]C1OCCOCCO1","([('1,3-dioxolane', 1, [(3, 4, 5, 1, 2)])], [])","([('Ether', 3, [(2,), (5,), (8,)])], [('C2 alkane', 1, [(3, 4)])])"
"O=C1CCCC1","O=C1CCCCC1","([], [])","([], [('C1 alkane', 1, [(2,)])])"
"O=C1CCCC1","O=C1CCCCCC1","([], [])","([], [('C2 alkane', 1, [(2, 3)])])"
"O=C1CCCC1","O=C1CCCC(=O)CC1","([], [])","([('Ketone', 1, [(1, 0)])], [('C1 alkane', 1, [(7,)])])"
"O=C1CCCC1","O=C1CCCCCCC1","([], [])","([], [('C3 alkane', 1, [(2, 3, 4)])])"
"O=C1CCCN1","O=C1CCCCN1","([('pyrrolidine', 1, [(2, 3, 4, 5, 1)])], [])","([('piperidine', 1, [(3, 2, 1, 6, 5, 4)])], [])"
"O=C1CCCN1","O=C1CCCCCN1","([('pyrrolidine', 1, [(2, 3, 4, 5, 1)])], [])","([], [('C2 alkane', 1, [(2, 3)])])"
"O=C1CCCN1","O=C1CCCCCCN1","([('pyrrolidine', 1, [(2, 3, 4, 5, 1)])], [])","([('azocane', 1, [(4, 3, 2, 1, 8, 7, 6, 5)])], [])"
